"VelocidadViento","Humedad","Temperatura","DíaFestivo","DíaSemana","DíaNoLaborable","Estación","Clima","Fecha","Año","Mes","Hora","Total"
0.1642,0.93,0.3,0,6,0,2,2,"2011-04-09",0,4,7,27
0.194,0.49,0.3,0,2,1,1,1,"2012-01-31",1,1,4,2
0.3582,0.53,0.36,0,2,1,4,2,"2012-12-11",1,12,11,175
0.1343,0.83,0.6,0,6,0,3,2,"2011-08-20",0,8,6,28
0.0896,0.93,0.14,0,6,0,1,3,"2012-01-21",1,1,3,18
0.2239,0.78,0.66,0,0,0,2,1,"2011-06-19",0,6,22,152
0.0896,0.87,0.3,0,2,1,4,1,"2011-11-08",0,11,5,23
0.194,0.43,0.8,0,6,0,3,1,"2012-06-23",1,6,12,606
0,0.78,0.6,0,3,1,3,1,"2012-08-22",1,8,5,42
0.1045,0.81,0.34,0,4,1,1,2,"2012-02-16",1,2,21,150
0.194,0.81,0.32,0,2,1,2,1,"2012-04-24",1,4,2,6
0,0.59,0.46,0,3,1,2,3,"2012-04-18",1,4,13,67
0.1642,0.49,0.84,0,6,0,3,2,"2012-09-01",1,9,16,466
0.1343,0.79,0.74,0,4,1,3,2,"2011-07-21",0,7,3,11
0.4925,0.4,0.4,0,5,1,4,2,"2012-11-02",1,11,14,265
0.194,0.52,0.76,0,6,0,2,2,"2012-05-26",1,5,18,419
0,0.29,0.48,1,4,0,4,1,"2012-11-22",1,11,14,222
0,0.93,0.28,0,1,1,4,2,"2011-11-07",0,11,6,101
0.1343,0.65,0.68,0,4,1,3,1,"2011-08-18",0,8,0,63
0.1045,0.65,0.64,0,1,1,2,1,"2011-06-20",0,6,13,183
0.2239,0.51,0.74,0,3,1,3,2,"2011-08-03",0,8,7,272
0.3881,0.63,0.46,0,2,1,4,1,"2012-10-16",1,10,0,50
0.1642,0.66,0.38,0,0,0,4,1,"2011-10-16",0,10,6,15
0.1045,0.94,0.38,0,1,1,4,2,"2012-12-10",1,12,5,33
0.2836,0.38,0.08,0,3,1,1,1,"2011-02-09",0,2,2,7
0.0896,0.7,0.24,0,6,0,1,1,"2012-02-04",1,2,2,48
0.3881,0.26,0.6,0,5,1,2,1,"2012-05-11",1,5,13,365
0.2239,0.61,0.68,0,6,0,3,1,"2011-07-16",0,7,23,172
0.3582,0.4,0.92,0,4,1,3,1,"2012-07-26",1,7,18,690
0.2537,0.42,0.7,0,5,1,2,1,"2012-06-15",1,6,13,397
0.2239,1,0.44,0,3,1,4,2,"2011-11-16",0,11,4,10
0.2985,0.3,0.26,0,2,1,2,1,"2012-03-27",1,3,2,10
0.2239,0.65,0.66,0,3,1,3,2,"2011-09-14",0,9,21,217
0.2985,0.39,0.9,0,5,1,3,1,"2012-06-29",1,6,10,173
0.3881,0.4,0.36,0,6,0,1,2,"2012-02-18",1,2,23,80
0.3582,0.37,0.4,0,5,1,4,1,"2011-11-04",0,11,19,197
0.0896,0.52,0.3,0,4,1,1,1,"2012-02-09",1,2,21,184
0.3881,0.46,0.38,0,2,1,4,1,"2012-11-13",1,11,14,205
0.2239,0.89,0.64,0,0,0,3,3,"2011-08-14",0,8,1,77
0.4179,0.5,0.66,0,0,0,2,2,"2012-05-13",1,5,19,345
0.3582,0.17,0.62,0,0,0,2,1,"2012-04-08",1,4,15,488
0.0896,0.61,0.32,0,5,1,2,1,"2012-03-30",1,3,5,32
0.0896,0.25,0.34,0,3,1,1,1,"2011-02-23",0,2,17,226
0.1343,0.83,0.64,0,0,0,3,1,"2012-08-26",1,8,21,172
0.5821,0.47,0.2,0,3,1,1,1,"2011-01-12",0,1,12,57
0.3284,0.53,0.32,0,1,1,1,1,"2011-03-14",0,3,9,145
0.1045,0.57,0.66,0,4,1,4,1,"2012-10-04",1,10,19,539
0.1343,0.82,0.46,0,0,0,2,1,"2011-04-10",0,4,20,94
0.194,0.64,0.22,0,0,0,1,1,"2012-12-23",1,12,10,97
0.1045,0.94,0.6,0,4,1,3,2,"2011-09-22",0,9,5,36
0.2239,0.38,0.64,0,5,1,2,1,"2012-05-18",1,5,18,672
0.1343,0.69,0.66,0,3,1,2,1,"2011-05-25",0,5,21,239
0.194,0.73,0.64,0,2,1,2,3,"2012-05-15",1,5,13,243
0.4627,0.52,0.54,0,0,0,4,1,"2011-10-16",0,10,20,182
0.194,0.78,0.66,0,6,0,3,1,"2011-08-06",0,8,0,134
0.1045,0.69,0.64,0,0,0,3,1,"2011-09-11",0,9,19,336
0.3881,0.54,0.56,0,1,1,4,1,"2011-10-17",0,10,1,21
0.1343,0.43,0.18,0,0,0,1,1,"2012-01-29",1,1,9,113
0.6866,0.37,0.38,0,5,1,1,1,"2012-02-24",1,2,23,90
0,0.43,0.56,0,1,1,4,1,"2011-10-17",0,10,11,166
0,0.29,0.36,0,0,0,1,1,"2012-02-26",1,2,15,356
0,0.94,0.5,1,1,0,4,1,"2011-10-10",0,10,0,59
0.3284,0.46,0.36,0,0,0,1,2,"2011-01-02",0,1,18,57
0.2239,0.45,0.28,0,6,0,4,1,"2011-12-17",0,12,16,230
0.2537,0.48,0.7,0,4,1,2,1,"2012-06-14",1,6,19,587
0.1642,0.74,0.72,0,4,1,3,1,"2011-06-23",0,6,6,103
0.1642,0.49,0.78,0,3,1,3,2,"2011-08-03",0,8,2,18
0.2239,0.5,0.4,0,1,1,1,1,"2012-03-12",1,3,10,145
0.1642,0.19,0.34,0,2,1,1,1,"2011-02-15",0,2,15,89
0.0896,0.77,0.52,0,2,1,4,2,"2011-10-18",0,10,9,232
0.1343,0.83,0.68,0,2,1,2,1,"2012-05-29",1,5,2,15
0.4478,0.24,0.46,0,1,1,2,1,"2012-03-26",1,3,17,670
0.0896,0.7,0.32,0,3,1,1,1,"2012-02-22",1,2,9,255
0.3284,0.64,0.58,0,4,1,4,2,"2012-10-18",1,10,17,894
0.194,0.7,0.7,0,2,1,3,3,"2012-07-31",1,7,20,453
0.1642,0.66,0.74,0,2,1,3,1,"2011-07-05",0,7,23,79
0.3582,0.29,0.34,0,6,0,1,1,"2011-02-19",0,2,19,65
0.194,0.94,0.6,0,2,1,3,3,"2012-09-18",1,9,1,12
0.3284,0.64,0.6,0,4,1,2,1,"2012-05-17",1,5,4,20
0,0.44,0.2,0,3,1,1,2,"2012-01-04",1,1,21,91
0.1045,0.43,0.36,0,4,1,4,1,"2011-12-01",0,12,18,409
0.1045,0.48,0.76,0,4,1,3,1,"2012-08-30",1,8,13,291
0.2985,0.66,0.76,0,4,1,3,2,"2011-06-23",0,6,14,156
0.194,0.46,0.38,0,5,1,1,1,"2012-03-02",1,3,11,200
0.0896,0.75,0.3,0,6,0,4,2,"2011-11-26",0,11,6,13
0.1045,0.64,0.2,0,0,0,1,1,"2011-02-13",0,2,0,44
0.2537,0.73,0.62,0,4,1,3,1,"2012-08-16",1,8,3,9
0.2537,0.87,0.26,0,5,1,2,2,"2011-04-01",0,4,8,213
0,0.5,0.66,0,6,0,2,1,"2011-05-21",0,5,12,498
0.4478,0.88,0.56,0,4,1,4,1,"2011-10-20",0,10,2,9
0.1642,0.36,0.96,0,0,0,3,1,"2012-07-08",1,7,14,317
0.2537,0.74,0.66,0,6,0,3,2,"2012-08-25",1,8,8,166
0.2239,0.88,0.46,0,6,0,2,2,"2011-04-23",0,4,11,235
0.1343,0.41,0.42,0,6,0,2,2,"2012-04-28",1,4,17,329
0.1343,0.7,0.26,0,6,0,1,1,"2012-01-28",1,1,10,197
0,0.79,0.7,0,3,1,3,1,"2011-07-13",0,7,17,492
0.3582,0.67,0.46,0,4,1,2,1,"2012-05-10",1,5,8,637
0,0.47,0.16,0,6,0,1,1,"2012-01-14",1,1,10,154
0.0896,0.81,0.3,0,3,1,1,2,"2011-01-19",0,1,12,73
0.2537,1,0.42,0,0,0,2,2,"2012-03-25",1,3,1,94
0.2836,0.87,0.38,0,6,0,2,2,"2011-04-16",0,4,5,8
0.2985,0.87,0.4,0,2,1,4,2,"2011-11-29",0,11,17,357
0.0896,0.66,0.4,0,1,1,4,2,"2011-10-03",0,10,9,161
0,0.53,0.64,0,6,0,3,1,"2011-07-02",0,7,3,28
0,0.51,0.68,0,1,1,2,1,"2011-05-16",0,5,14,196
0.2537,0.76,0.34,0,3,1,2,2,"2011-03-23",0,3,3,9
0.0896,1,0.44,0,2,1,4,3,"2011-11-22",0,11,17,173
0.4478,0.37,0.54,0,3,1,1,1,"2012-03-07",1,3,15,213
0,0.62,0.74,0,1,1,3,1,"2011-08-01",0,8,7,282
0.1045,0.81,0.32,0,4,1,1,1,"2012-01-12",1,1,9,230
0.1045,0.66,0.34,0,6,0,2,2,"2011-04-02",0,4,9,88
0.2239,0.69,0.2,0,5,1,2,1,"2011-03-25",0,3,2,6
0.1343,0.7,0.74,1,1,0,3,1,"2012-09-03",1,9,17,503
0.0896,1,0.62,0,4,1,3,3,"2011-09-08",0,9,23,29
0,0.43,0.58,0,4,1,2,1,"2012-04-19",1,4,14,240
0.1642,0.62,0.76,0,2,1,3,2,"2012-08-07",1,8,18,820
0.1642,0.51,0.5,0,3,1,4,1,"2011-11-09",0,11,13,170
0,0.45,0.3,0,2,1,1,2,"2011-01-25",0,1,14,74
0.1642,0.74,0.72,1,1,0,2,1,"2011-05-30",0,5,22,108
0.0896,0.43,0.62,0,2,1,4,2,"2011-10-18",0,10,12,205
0.1045,0.89,0.64,0,4,1,3,1,"2011-07-07",0,7,5,38
0.0896,0.43,0.58,0,4,1,4,1,"2011-10-06",0,10,14,200
0.194,0.73,0.6,0,5,1,3,1,"2012-09-21",1,9,22,300
0.4179,0.46,0.62,0,1,1,4,1,"2011-11-14",0,11,16,323
0.2537,0.83,0.58,0,0,0,2,1,"2011-05-15",0,5,9,138
0,0.69,0.62,0,5,1,3,1,"2011-07-01",0,7,2,18
0.2537,0.73,0.56,0,1,1,2,1,"2012-06-18",1,6,0,45
0.2985,0.57,0.32,0,2,1,4,1,"2012-11-06",1,11,18,501
0.1045,0.49,0.34,0,3,1,1,1,"2012-02-15",1,2,22,112
0.3284,0.52,0.28,1,1,0,1,1,"2012-01-16",1,1,21,52
0.1642,0.87,0.34,0,2,1,1,1,"2012-01-24",1,1,13,205
0.1343,0.47,0.86,0,2,1,2,1,"2011-05-31",0,5,12,167
0.0896,0.7,0.24,0,3,1,1,1,"2012-02-08",1,2,4,1
0.4179,0.58,0.76,0,1,1,3,1,"2012-07-30",1,7,18,817
0,0.65,0.24,0,5,1,1,2,"2012-01-06",1,1,7,206
0.1642,0.59,0.5,0,0,0,2,2,"2012-04-01",1,4,21,138
0.3582,0.32,0.88,0,0,0,3,1,"2012-07-01",1,7,18,370
0.194,0.83,0.6,0,1,1,3,1,"2011-08-15",0,8,3,12
0.2836,0.58,0.4,0,6,0,2,1,"2011-04-30",0,4,6,23
0.3284,0.49,0.56,0,4,1,1,1,"2012-03-08",1,3,22,157
0.3284,0.38,0.06,0,5,1,1,1,"2011-01-21",0,1,23,30
0.1642,0.48,0.76,0,6,0,2,2,"2011-06-18",0,6,17,450
0.194,0.94,0.5,0,2,1,4,2,"2011-11-22",0,11,22,90
0,0.83,0.68,0,6,0,3,1,"2012-07-28",1,7,19,339
0.194,0.72,0.52,0,0,0,2,1,"2012-05-13",1,5,5,15
0.1642,0.87,0.34,0,5,1,2,3,"2011-04-08",0,4,8,227
0.1642,0.62,0.72,0,0,0,2,1,"2012-06-10",1,6,21,259
0.2239,0.6,0.6,0,1,1,3,1,"2011-08-29",0,8,7,286
0.2836,0.54,0.68,0,5,1,4,2,"2012-09-28",1,9,15,400
0.1045,0.72,0.44,0,3,1,4,1,"2011-11-09",0,11,19,309
0,0.87,0.26,0,0,0,4,1,"2011-12-04",0,12,4,12
0.1045,0.74,0.18,0,1,1,4,1,"2011-12-19",0,12,7,195
0.1045,0.94,0.64,0,4,1,3,1,"2011-07-07",0,7,3,7
0.1642,0.53,0.36,0,1,1,4,2,"2011-12-19",0,12,19,256
0.1642,0.45,0.06,0,6,0,1,1,"2011-01-22",0,1,20,49
0,0.8,0.2,0,1,1,1,1,"2011-02-07",0,2,2,6
0.194,0.94,0.52,0,1,1,2,3,"2012-05-14",1,5,7,78
0.1642,0.58,0.1,1,1,0,1,1,"2012-01-16",1,1,8,81
0.1343,0.4,0.74,0,0,0,3,1,"2011-06-26",0,6,14,448
0,0.57,0.32,0,3,1,2,2,"2011-03-30",0,3,0,15
0.1343,0.76,0.38,0,0,0,4,1,"2011-12-04",0,12,17,249
0.1642,0.51,0.74,0,3,1,3,2,"2011-08-03",0,8,8,441
0.194,0.62,0.36,0,6,0,4,1,"2012-12-15",1,12,22,157
0.3881,0.54,0.42,0,6,0,2,1,"2011-04-30",0,4,5,11
0.2239,0.51,0.22,0,4,1,1,1,"2012-02-09",1,2,10,101
0.2537,0.37,0.22,0,2,1,2,1,"2011-03-29",0,3,5,11
0.1045,0.74,0.7,0,5,1,3,1,"2012-08-03",1,8,7,428
0.2836,0.66,0.4,0,0,0,4,2,"2011-11-20",0,11,3,39
0,0.42,0.3,0,4,1,1,2,"2011-01-20",0,1,12,87
0.194,0.53,0.6,0,3,1,2,3,"2012-06-06",1,6,18,788
0.1343,0.94,0.42,0,1,1,4,2,"2012-12-17",1,12,22,59
0,0.42,0.1,0,3,1,1,1,"2011-02-09",0,2,8,201
0.1045,0.43,0.6,0,1,1,4,2,"2012-10-01",1,10,14,246
0.2836,0.77,0.44,0,0,0,2,2,"2011-04-17",0,4,0,33
0,0.34,0.7,0,0,0,2,1,"2012-06-03",1,6,15,647
0.4179,0.45,0.76,0,2,1,3,1,"2011-08-16",0,8,14,183
0.1045,0.48,0.72,0,2,1,3,1,"2012-08-28",1,8,20,437
0.2985,0.48,0.26,0,4,1,1,2,"2012-01-19",1,1,19,240
0,0.54,0.7,0,0,0,2,1,"2011-06-05",0,6,15,420
0.0896,0.89,0.66,0,3,1,2,2,"2011-06-01",0,6,5,22
0.0896,0.72,0.44,0,0,0,4,2,"2012-10-07",1,10,13,328
0.3881,0.51,0.74,0,0,0,3,1,"2011-08-28",0,8,12,310
0.0896,0.72,0.5,0,3,1,3,1,"2012-09-12",1,9,6,208
0.2537,0.57,0.34,0,6,0,1,1,"2012-01-28",1,1,13,375
0.1045,0.64,0.22,0,1,1,1,1,"2012-01-09",1,1,4,7
0.1045,0.55,0.48,0,4,1,2,1,"2011-04-14",0,4,22,108
0.2836,0.73,0.6,0,6,0,3,1,"2012-09-22",1,9,0,176
0.3582,0.76,0.4,0,5,1,1,1,"2012-01-13",1,1,2,16
0.2985,0.64,0.56,0,1,1,4,1,"2012-10-15",1,10,16,450
0.194,0.88,0.6,0,1,1,2,1,"2011-05-23",0,5,8,412
0,0.28,0.12,0,6,0,1,1,"2011-01-22",0,1,17,73
0.1045,0.6,0.56,0,2,1,2,1,"2011-04-19",0,4,17,415
0.194,0.47,0.68,0,6,0,3,1,"2011-06-25",0,6,22,188
0.1045,0.89,0.64,0,6,0,3,1,"2011-08-06",0,8,6,33
0.2537,0.4,0.4,0,1,1,4,1,"2011-12-19",0,12,16,211
0.0896,0.94,0.38,0,0,0,2,2,"2011-04-10",0,4,8,61
0,0.88,0.56,0,2,1,3,1,"2011-09-13",0,9,5,23
0.4627,0.29,0.52,0,3,1,1,1,"2012-02-22",1,2,16,304
0.2537,0.62,0.44,0,0,0,4,1,"2012-12-02",1,12,14,478
0,0.77,0.52,0,6,0,4,1,"2011-10-08",0,10,10,341
0.3881,0.5,0.66,0,0,0,2,1,"2012-04-15",1,4,23,95
0.2239,0.32,0.22,0,1,1,2,2,"2011-03-28",0,3,9,122
0.194,0.47,0.86,0,0,0,3,1,"2011-08-07",0,8,14,326
0.3284,0.94,0.4,0,0,0,2,2,"2012-03-25",1,3,7,42
0.2537,0.88,0.54,0,1,1,2,3,"2012-05-14",1,5,10,64
0.2537,0.41,0.86,0,4,1,3,1,"2011-07-07",0,7,15,167
0.2985,0.53,0.84,0,2,1,3,2,"2012-07-24",1,7,13,277
0.1045,0.46,0.36,0,6,0,4,1,"2011-11-05",0,11,11,244
0.194,0.72,0.44,0,1,1,2,1,"2012-03-26",1,3,7,375
0.3582,0.25,0.52,0,5,1,2,1,"2012-04-27",1,4,18,661
0.2985,0.49,0.84,0,4,1,3,1,"2012-07-05",1,7,9,298
0.1343,0.93,0.22,1,2,0,1,2,"2012-12-25",1,12,6,7
0.1343,0.65,0.26,0,6,0,2,1,"2011-04-02",0,4,1,38
0,0.65,0.7,0,0,0,3,1,"2011-09-11",0,9,10,337
0.1343,0.59,0.5,0,6,0,4,1,"2012-10-20",1,10,9,369
0.1642,0.65,0.26,0,3,1,4,2,"2012-12-12",1,12,8,692
0,0.73,0.54,0,3,1,4,2,"2012-10-24",1,10,10,173
0.2537,0.29,0.94,0,2,1,3,1,"2012-07-17",1,7,14,215
0.194,0.7,0.28,0,3,1,1,1,"2012-01-25",1,1,2,9
0.194,0.69,0.48,0,2,1,4,2,"2012-10-09",1,10,12,268
0.2836,0.31,0.5,0,0,0,1,1,"2012-03-11",1,3,19,264
0.2836,0.68,0.54,0,4,1,1,1,"2012-03-15",1,3,21,247
0.4478,0.78,0.66,0,4,1,2,2,"2011-04-28",0,4,8,404
0.2239,0.75,0.3,0,5,1,4,1,"2011-12-02",0,12,10,112
0.2985,0.47,0.86,0,3,1,2,1,"2011-06-01",0,6,16,272
0.2239,0.74,0.7,0,6,0,3,1,"2011-08-13",0,8,18,298
0.3881,0.76,0.38,0,1,1,2,2,"2011-03-21",0,3,10,66
0.2836,0.47,0.84,0,5,1,3,1,"2012-07-27",1,7,13,320
0.1343,0.79,0.7,0,6,0,2,1,"2011-06-11",0,6,0,119
0.2239,0.45,0.5,0,4,1,2,1,"2012-03-29",1,3,5,36
0.1045,0.65,0.26,0,0,0,1,2,"2011-01-30",0,1,20,37
0.0896,0.72,0.44,0,4,1,1,1,"2012-03-15",1,3,7,385
0.1045,0.63,0.5,0,0,0,2,3,"2012-04-01",1,4,22,73
0.194,0.62,0.76,0,2,1,3,1,"2012-07-10",1,7,10,192
0.2985,0.26,0.84,0,3,1,3,1,"2011-08-10",0,8,17,589
0.0896,0.58,0.76,0,3,1,3,1,"2012-08-01",1,8,11,235
0.2537,0.78,0.62,0,4,1,2,2,"2011-04-28",0,4,12,108
0.194,0.68,0.54,0,4,1,2,1,"2012-03-29",1,3,0,52
0,0.44,0.2,0,5,1,1,2,"2011-02-04",0,2,0,18
0.2985,0.6,0.26,0,4,1,4,1,"2011-12-08",0,12,3,4
0.1642,0.9,0.56,0,5,1,4,2,"2011-10-14",0,10,8,214
0.1642,0.57,0.68,0,4,1,2,1,"2012-06-14",1,6,13,288
0.194,0.58,0.76,0,1,1,3,2,"2012-07-02",1,7,1,19
0.2985,0.39,0.14,0,6,0,1,1,"2011-01-08",0,1,18,60
0.0896,0.75,0.22,0,6,0,4,1,"2011-11-12",0,11,5,8
0.2836,0.44,0.22,0,5,1,1,2,"2012-01-20",1,1,10,100
0.2537,0.43,0.4,0,1,1,1,1,"2012-02-06",1,2,16,235
0.1343,0.87,0.4,0,1,1,4,3,"2011-11-21",0,11,22,82
0.3582,0.61,0.7,0,3,1,3,1,"2011-08-24",0,8,21,242
0.2985,0.62,0.76,0,2,1,2,1,"2012-05-29",1,5,11,202
0.2985,0.87,0.28,0,6,0,4,3,"2011-10-29",0,10,0,23
0.2239,0.75,0.3,0,3,1,4,1,"2011-11-30",0,11,4,9
0.2537,0.47,0.22,0,0,0,4,1,"2012-11-25",1,11,0,38
0.2985,0.46,0.78,0,6,0,3,1,"2011-07-09",0,7,11,298
0.1045,0.83,0.52,0,3,1,4,2,"2012-10-24",1,10,8,806
0.3582,0.63,0.5,0,0,0,4,1,"2011-11-27",0,11,11,244
0.1642,0.83,0.68,0,5,1,3,3,"2012-07-20",1,7,12,280
0.2537,0.61,0.32,0,6,0,2,1,"2011-04-02",0,4,21,79
0.5224,0.33,0.48,0,1,1,2,1,"2012-03-26",1,3,12,280
0,0.41,0.82,0,1,1,3,1,"2011-08-01",0,8,9,173
0.1343,0.81,0.24,0,3,1,1,2,"2011-03-09",0,3,5,11
0.2985,0.29,0.8,0,3,1,3,1,"2011-06-29",0,6,18,591
0.1642,0.93,0.22,0,6,0,1,3,"2012-02-11",1,2,5,6
0.0896,0.88,0.6,0,4,1,4,2,"2011-09-29",0,9,6,118
0.2239,0.58,0.72,0,1,1,3,2,"2011-06-27",0,6,13,169
0.2985,0.41,0.28,0,6,0,1,1,"2012-12-22",1,12,17,120
0,0.78,0.64,0,2,1,3,1,"2012-08-21",1,8,22,236
0.2537,0.56,0.26,0,0,0,1,1,"2012-01-08",1,1,23,30
0.1642,0.54,0.1,0,5,1,1,1,"2011-01-14",0,1,1,9
0.1642,0.7,0.74,0,3,1,3,1,"2011-06-22",0,6,11,145
0.1045,0.72,0.5,0,2,1,3,1,"2012-09-11",1,9,7,600
0.194,0.69,0.22,0,3,1,1,3,"2011-01-26",0,1,2,18
0.2537,0.45,0.28,0,2,1,1,1,"2011-03-01",0,3,11,58
0.2537,0.65,0.26,0,1,1,4,1,"2011-12-19",0,12,11,131
0.3284,0.29,0.5,0,2,1,1,1,"2012-01-31",1,1,14,165
0.1642,0.41,0.64,0,0,0,3,1,"2012-09-16",1,9,15,562
0.1045,0.87,0.4,0,5,1,4,1,"2011-10-07",0,10,4,8
0.0896,0.66,0.34,0,3,1,2,1,"2012-04-25",1,4,4,11
0.194,0.52,0.24,0,0,0,2,2,"2011-03-27",0,3,1,24
0.2239,0.84,0.7,0,6,0,3,1,"2012-07-14",1,7,21,274
0,0.79,0.74,0,5,1,3,1,"2012-06-22",1,6,3,8
0,0.75,0.22,0,5,1,4,1,"2012-11-30",1,11,4,7
0.3582,0.71,0.34,0,1,1,2,3,"2012-04-23",1,4,12,130
0.1045,0.83,0.52,0,1,1,4,2,"2011-11-28",0,11,22,113
0.2836,0.51,0.5,0,5,1,3,2,"2011-09-16",0,9,10,145
0.1343,0.45,0.32,1,1,0,1,1,"2011-12-26",0,12,8,22
0.1343,0.59,0.82,0,6,0,3,2,"2011-07-23",0,7,19,222
0.1343,0.87,0.34,0,4,1,1,3,"2012-02-16",1,2,18,354
0.1045,0.66,0.72,0,6,0,2,2,"2011-06-18",0,6,21,186
0.2985,0.82,0.4,0,2,1,4,2,"2011-11-29",0,11,18,361
0.2239,0.63,0.5,0,3,1,2,1,"2011-05-11",0,5,3,7
0.2537,0.94,0.54,0,2,1,2,3,"2011-05-17",0,5,4,9
0.3881,0.47,0.16,0,1,1,1,1,"2011-01-03",0,1,4,5
0,0.56,0.82,0,6,0,3,1,"2011-07-23",0,7,0,105
0.3582,0.58,0.76,0,4,1,3,1,"2011-07-07",0,7,20,289
0.1642,0.61,0.3,0,6,0,4,1,"2011-11-12",0,11,9,163
0.194,0.75,0.22,0,0,0,4,1,"2011-12-18",0,12,22,51
0.2537,0.26,0.82,0,6,0,3,1,"2012-06-23",1,6,17,534
0.1045,0.82,0.38,0,1,1,4,1,"2011-11-07",0,11,21,142
0.1642,0.64,0.22,0,0,0,4,1,"2011-12-18",0,12,9,85
0.1045,0.83,0.62,0,6,0,3,1,"2012-08-11",1,8,4,13
0.2239,0.77,0.54,0,1,1,2,2,"2011-05-02",0,5,10,113
0.2985,0.38,0.26,0,6,0,2,1,"2011-03-26",0,3,1,31
0.2985,0.33,0.62,0,6,0,2,1,"2012-04-14",1,4,13,680
0.194,0.39,0.5,0,3,1,2,3,"2012-04-18",1,4,8,577
0.194,0.78,0.62,0,0,0,3,2,"2011-09-11",0,9,2,84
0.1343,0.65,0.28,0,4,1,4,2,"2012-11-15",1,11,4,8
0.1343,0.79,0.68,0,1,1,3,1,"2012-07-16",1,7,6,146
0,0.74,0.7,0,5,1,3,2,"2012-08-31",1,8,8,693
0.1343,0.65,0.68,0,5,1,3,2,"2011-09-02",0,9,13,285
0.0896,0.93,0.26,0,0,0,4,2,"2012-12-02",1,12,8,96
0,0.86,0.18,0,1,1,1,2,"2012-01-23",1,1,0,25
0.2239,0.56,0.58,0,2,1,4,2,"2012-12-04",1,12,14,274
0.2239,0.36,0.46,0,5,1,1,1,"2012-01-06",1,1,17,479
0.2537,0.87,0.3,0,2,1,4,3,"2012-10-30",1,10,15,131
0.2239,0.43,0.82,0,2,1,3,1,"2012-08-14",1,8,16,465
0.1343,0.55,0.22,0,0,0,2,1,"2011-03-27",0,3,9,58
0.1642,0.7,0.76,0,3,1,3,2,"2012-09-05",1,9,10,242
0.4179,0.28,0.46,0,3,1,1,1,"2011-02-16",0,2,15,121
0.1343,0.47,0.4,0,5,1,4,1,"2011-12-02",0,12,13,213
0.3284,0.51,0.44,0,3,1,1,2,"2011-03-16",0,3,19,173
0.3284,0.71,0.34,0,1,1,2,2,"2011-03-21",0,3,2,13
0,0.87,0.38,0,1,1,4,2,"2012-12-17",1,12,5,28
0,0.53,0.86,0,3,1,2,1,"2011-06-01",0,6,12,173
0,0.42,0.92,0,6,0,3,1,"2011-07-23",0,7,14,240
0.2537,0.75,0.22,0,6,0,1,1,"2011-03-12",0,3,6,9
0.194,0.77,0.5,0,5,1,2,1,"2012-04-20",1,4,10,240
0.0896,0.75,0.26,0,3,1,1,1,"2012-02-29",1,2,5,34
0.1343,0.66,0.32,0,3,1,4,1,"2012-12-19",1,12,23,92
0.2537,0.41,0.26,0,0,0,1,1,"2012-03-04",1,3,22,65
0.1343,0.52,0.26,0,0,0,4,1,"2011-12-18",0,12,19,139
0.1343,0.83,0.52,0,1,1,4,2,"2011-11-28",0,11,23,50
0.0896,0.61,0.62,0,3,1,4,1,"2012-10-24",1,10,12,321
0.2239,0.39,0.3,0,4,1,4,1,"2012-11-08",1,11,6,130
0.0896,0.29,0.78,0,4,1,3,1,"2011-08-11",0,8,18,577
0.2836,0.24,0.82,0,6,0,2,1,"2012-06-09",1,6,13,590
0.2239,0.48,0.74,0,1,1,2,2,"2012-06-11",1,6,20,395
0.194,0.34,0.34,1,1,0,1,1,"2012-02-20",1,2,20,132
0.1343,0.66,0.74,0,2,1,3,2,"2011-07-19",0,7,1,19
0.3284,0.94,0.52,0,3,1,4,3,"2011-10-19",0,10,12,137
0.2836,0.44,0.64,0,0,0,2,1,"2012-04-15",1,4,12,641
0.3582,0.32,0.2,0,2,1,1,1,"2011-02-15",0,2,7,107
0.194,0.34,0.66,0,1,1,3,1,"2011-08-22",0,8,20,270
0.194,0.2,0.48,0,6,0,2,1,"2012-04-07",1,4,22,184
0,0.83,0.54,0,4,1,2,2,"2011-05-19",0,5,10,130
0.1343,0.88,0.5,0,3,1,2,1,"2012-03-21",1,3,2,14
0.4179,0.39,0.66,0,0,0,4,1,"2012-10-14",1,10,15,574
0.3284,0.43,0.62,0,3,1,4,1,"2011-10-05",0,10,12,221
0.194,0.23,0.36,0,1,1,1,1,"2012-02-13",1,2,17,408
0.2239,0.46,0.62,0,2,1,2,1,"2011-06-14",0,6,10,132
0.2239,0.65,0.68,0,0,0,3,1,"2011-07-17",0,7,8,122
0.0896,0.66,0.38,0,0,0,4,1,"2012-10-21",1,10,5,15
0.1343,0.93,0.22,0,3,1,1,3,"2011-01-19",0,1,1,9
0.1343,0.94,0.46,0,6,0,2,3,"2012-03-24",1,3,19,138
0.194,0.58,0.42,1,1,0,4,3,"2012-10-08",1,10,15,376
0.2836,0.46,0.8,0,6,0,3,1,"2012-08-11",1,8,15,568
0.0896,1,0.5,0,1,1,2,1,"2011-05-16",0,5,2,19
0.2537,0.45,0.28,0,6,0,2,2,"2011-03-26",0,3,19,141
0,0.27,0.76,0,3,1,2,1,"2011-06-15",0,6,15,168
0.2537,0.42,0.7,0,0,0,2,1,"2012-04-15",1,4,18,485
0.0896,0.74,0.68,0,3,1,3,2,"2012-08-01",1,8,9,358
